0.1983335874368568 -0.3512928830044474 -1
-0.007702905546396965 -0.4183569521983639 1
-0.22641594772328255 0.21393561995399057 -1
0.07537371545884186 0.11188585666630835 -1
-0.08221975887720678 0.1364478516105735 1
-0.34076486044997434 0.33055351495090757 1
-0.3836801609000885 -0.3942023862867635 1
-0.49511315334627404 -0.16208168959577807 1
0.3131372320015222 -0.32158918026864325 -1
0.18603977115086923 -0.4297234054692691 1
0.03350281148342171 0.17053123341061083 1
-0.245489171536049 0.31443216017864684 -1
4.8184386662319945e-05 -0.22855108857828732 1
0.0677900269873758 -0.24134846290436618 1
0.2749384807628269 0.30407021124109523 -1
0.20399518911573367 -0.002358838017847087 -1
-0.4274009265148889 -0.2706099511280523 1
-0.3037661999411767 -0.48307278155015154 1
0.25410955219903986 0.11275777275383991 -1
0.3002106237030697 0.21074983302930972 1
-0.136123362680316 0.2777952040419035 -1
0.4377359251392393 -0.21697517385778442 1
-0.08735935136693229 -0.2713854760348525 -1
0.11438593319382773 0.45860841902099936 -1
0.3886443511254579 0.2725674294632473 -1
-0.28166855029741356 0.08029644581783046 1
0.09696448678359215 0.37976478065261454 -1
-0.2737440751130771 -0.1782606210965002 -1
-0.3344542557309028 -0.2041144496695494 -1
-0.09313309765111966 0.25394161027521434 1
0.095425641744461 0.37615466040078527 1
-0.06834105597396234 0.06309158906758794 -1
0.28337559519996725 0.4488707086796019 1
-0.166547789029319 0.039670080916634376 -1
0.2378553432538758 0.2881436709002536 1
-0.4506273076669277 0.13337849685789327 1
0.40561229765357354 -0.10330559406071615 1
0.20871780677725138 0.14510781825495445 -1
0.09324501147762598 0.4356285445544622 1
0.4364401231255266 0.099555209737204 1
0.015221301166738699 -0.2541159908110774 1
0.17911108525529162 0.4888463001283201 -1
-0.30476395580820337 0.4142042279772634 -1
0.4716941206891154 -0.24460730451702073 1
0.054758447174874325 -0.42753841535002024 1
-0.28477710216282537 -0.17660635755764054 1
-0.06673923907461032 -0.2828868831164737 1
-0.4209087337195746 0.23523895964099506 -1
0.4331574737600844 0.05898163892779973 -1
-0.4015978913722241 0.07498550241074131 -1
0.17174171139083583 -0.2522244144604985 1
0.2861480287683079 -0.4944511043951655 -1
-0.03818890422104815 -0.2613351253887334 -1
0.43016224712357054 -0.22005450983402575 1
-0.21230851314203403 0.4968337102401499 -1
-0.051722464782560706 -0.05527307442985274 1
-0.4757421711359354 -0.06136178105751067 1
0.0006744396890523419 0.3702880111543869 1
-0.020139366717796703 0.003361600092552819 1
-0.3283222067952588 0.24519387711691087 -1
0.11479153419474142 -0.23010330119343658 1
-0.12728450288365534 -0.0029540060601647156 -1
0.4335358830992442 -0.43713562651320015 1
-0.40983026560795277 -0.1648181325949053 1
